원본품목번호,원본분할,대분류,중분류,소분류,품목명,제조사,용량
65596,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵리페어네일08큐티클리무버,더페이스샵,10ML
65612,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일귤잼바른토스18OR,더페이스샵,7ML
65610,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일그레이샌드스톤27GY,더페이스샵,7ML
55558,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일라벤더플라워한다발26PP,더페이스샵,7ML
65609,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일레인보우필터효과5GLI,더페이스샵,7ML
55548,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일몰드에서빼낸초콜렛30BR,더페이스샵,7ML
55544,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일부서지는햇살한조각4GLI,더페이스샵,7ML
55543,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일블랙아메리카노2BK,더페이스샵,7ML
55550,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일블루베리요거트스무디25GLI,더페이스샵,7ML
55560,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일블루비타민22BL,더페이스샵,7ML
55546,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일뽀득하게닦은유리창1CL,더페이스샵,7ML
55542,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일서울숲가을낙염28GR,더페이스샵,7ML
55559,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일쉬머펄파우치9GLI,더페이스샵,7ML
55553,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일실버쥬얼리샵8GLI,더페이스샵,7ML
55552,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일아라비안나이트7GLI,더페이스샵,7ML
55554,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일올어바웃블루23BL,더페이스샵,7ML
55555,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일와인마르살라29RD,더페이스샵,7ML
55551,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일우주에남은별의흔적24GLI,더페이스샵,7ML
55561,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일자몽과오렌지17OR,더페이스샵,7ML
55556,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일점점반짝이는야경6GLI,더페이스샵,7ML
55547,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일칵테일레시피16RD,더페이스샵,7ML
55541,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일코지로지쿠션12PK,더페이스샵,7ML
65611,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일터치오브체리15RD,더페이스샵,7ML
55557,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일파스텔마카롱꼬끄19CR,더페이스샵,7ML
55549,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일핑크장미를두른케이크10GLI,더페이스샵,7ML
55540,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일하와이안플라밍고14PK,더페이스샵,7ML
55545,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵스타일네일화이트클래식3WH,더페이스샵,7ML
55593,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)24리빙코랄,더페이스샵,10ML
55586,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)34포인트반다나핑크,더페이스샵,10ML
65604,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)골든판타지5GLI,더페이스샵,10ML
65601,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)그레이무드2GY,더페이스샵,10ML
55562,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)그린마켓19GR,더페이스샵,10ML
55563,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)대즐링모먼트17GLI,더페이스샵,10ML
55569,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)데일리베이지6BE,더페이스샵,10ML
65597,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)라일락가든15PP,더페이스샵,10ML
55589,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)레드인레드12RD,더페이스샵,10ML
65598,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)매트탑코트,더페이스샵,10ML
55599,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)버건디센트13RD,더페이스샵,10ML
55564,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)블랙오버1BK,더페이스샵,10ML
55590,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)스트로베리밀크9PK,더페이스샵,10ML
65606,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)실버샤워4GLI,더페이스샵,10ML
65607,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)웜브리즈18GR,더페이스샵,10ML
55598,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)코랄플레이8CR,더페이스샵,10ML
55585,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)키스더핑크14PK,더페이스샵,10ML
65599,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)프루티베이지7BE,더페이스샵,10ML
65603,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)핑크뮤즈10GLI,더페이스샵,10ML
55568,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(19)화이트위시3WH,더페이스샵,10ML
55587,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)42메이플핑크,더페이스샵,10ML
55596,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)43허니드롭오렌지,더페이스샵,10ML
55595,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)44자몽시럽코랄,더페이스샵,10ML
55591,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)45팝씨클오렌지,더페이스샵,10ML
65600,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)47스프링클핑크,더페이스샵,10ML
55583,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)48핑크플럼젤리,더페이스샵,10ML
55566,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)52네온블루,더페이스샵,10ML
55565,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)53클래식블루,더페이스샵,10ML
55597,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)55래디언트퍼플,더페이스샵,10ML
55592,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)56쿨핑크필터,더페이스샵,10ML
55588,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)57네온핑크,더페이스샵,10ML
55594,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)58네온오렌지,더페이스샵,10ML
55584,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)59졸리오렌지,더페이스샵,10ML
55567,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤(20)탑코트,더페이스샵,10ML
65608,Training|Validation,이/미용,화장품,네일케어도구,더페이스샵이지젤72레이지퍼플,더페이스샵,10ML
55516,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스미모사골드,데싱디바,1개입
55572,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스베리유,데싱디바,1개입
55513,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스오렌지레드,데싱디바,1개입
55512,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스코발트그린,데싱디바,1개입
55515,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스코발트블루,데싱디바,1개입
55570,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스팜비치,데싱디바,1개입
65580,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스팝핑스마일,데싱디바,1개입
65579,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스퍼스트허그,데싱디바,1개입
65525,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스페디큐어그린서퍼,데싱디바,1개입
55517,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스페디큐어아이리쉬블루,데싱디바,1개입
55574,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스퓨어블랑,데싱디바,1개입
55573,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스프렌치캔버스,데싱디바,1개입
55514,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스피치핑크,데싱디바,1개입
55571,Training|Validation,이/미용,화장품,네일케어도구,데싱디바매직프레스핑크스파클링,데싱디바,1개입
15557,Training|Validation,이/미용,화장품,네일케어도구,미샤 셀프네일살롱리무버아세톤프리 110ML,미샤,110ML
35484,Training|Validation,이/미용,화장품,네일케어도구,미샤)미샤셀프네일살롱컬러룩OR05망고칵테일,미샤,1개
35482,Training|Validation,이/미용,화장품,네일케어도구,미샤)미샤셀프네일살롱케어룩네일헬퍼,미샤,1개
35481,Training|Validation,이/미용,화장품,네일케어도구,미샤)미샤셀프네일살롱케어룩샤인탑코트,미샤,1개
35483,Training|Validation,이/미용,화장품,네일케어도구,미샤)미샤셀프네일살롱케어룩에센셜베이스코트,미샤,1개
36034,Training|Validation,이/미용,화장품,네일케어도구,비엔씨)네이처리퍼블릭컬러앤네이처09아일랜드,비엔씨,1개
36035,Training|Validation,이/미용,화장품,네일케어도구,비엔씨)네이처리퍼블릭컬러앤네이처10스카이웨이,비엔씨,1개
36036,Training|Validation,이/미용,화장품,네일케어도구,비엔씨)네이처리퍼블릭컬러앤네이처19코지핑크,비엔씨,1개
36037,Training|Validation,이/미용,화장품,네일케어도구,비엔씨)네이처리퍼블릭컬러앤네이처43웜그레이,비엔씨,1개
36033,Training|Validation,이/미용,화장품,네일케어도구,비엔씨)네이처리퍼블릭컬러앤네이처베이스코트,비엔씨,1개
16089,Training|Validation,이/미용,화장품,네일케어도구,씨제이올리브영 웨이크메이크네일건08킹스걸,씨제이올리브영,1개입
16091,Training|Validation,이/미용,화장품,네일케어도구,씨제이올리브영 웨이크메이크네일건48프렌치버건디,씨제이올리브영,1개입
16086,Training|Validation,이/미용,화장품,네일케어도구,씨제이올리브영 웨이크메이크네일건글리터02오로라핑크,씨제이올리브영,1개입
16087,Training|Validation,이/미용,화장품,네일케어도구,씨제이올리브영 웨이크메이크네일건글리터07플래티넘핑크,씨제이올리브영,1개입
16088,Training|Validation,이/미용,화장품,네일케어도구,씨제이올리브영 웨이크메이크네일건글리터08VVIP핑크,씨제이올리브영,1개입
16090,Training|Validation,이/미용,화장품,네일케어도구,씨제이올리브영 웨이크메이크네일건글리터31핑크베일,씨제이올리브영,1개입
